Name of the material,Power,Scan speed,Hatch space,Layer thickness,Direction of specimen,Size of feedstock,HIP treatment,Heat treatment,Surface finish,Fatigue temperature,Load ratio,Stress concentration factor of specimens,life,Stress amplitude
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,2.9122220565324155,2.812231313097017
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,2.940516484932567,2.778172964564889
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.0086001717619175,2.740631079498327
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.0863598306747484,2.699325979881144
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.3138672203691533,2.653906829641698
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.424881636631067,2.6029277128591892
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.576341350205793,2.5459623941595213
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.655138434811382,2.4782200761535904
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.8068580295188172,2.401055725771844
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.1303337684950066,2.3055878020723406
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.532754378992498,2.182699903336043
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,5.829303772831025,2.0102151252142266
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,2.9180303367848803,2.8445393021290077
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.1398790864012365,2.812726235637079
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.2671717284030137,2.777861624176242
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.3502480183341627,2.740441644949766
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.4913616938342726,2.6997943809416243
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.6180480967120925,2.6542054296853768
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.6483600109809315,2.6037179987995698
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.72916478969277,2.5451462368633533
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.924795995797912,2.4782200761535904
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.143014800254095,2.40031344514033
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.465382851448418,2.306253420522117
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.656098202012832,2.179925032074337
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,6.02530586526477,2.0083872301141588
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.123851640967086,2.8448746311134925
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.278753600952829,2.812518971865254
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.311753861055754,2.778172964564889
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.4099331233312946,2.7405363725527088
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.5289167002776547,2.6994301126724767
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.660865478003869,2.6525654156985348
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.710963118995276,2.6040963935874917
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.8813846567705728,2.5458264744116037
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,3.9849771264154934,2.4782200761535904
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.225309281725863,2.399379478152629
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.528916700277655,2.3044258958093975
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,4.703291378118661,2.1802692776688746
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,NHT;,SURF machine,25,-1.0,1.0,6.214843848047698,2.0106814931314436
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,3.0863598306747484,2.8446138420597196
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,3.24551266781415,2.812806440226288
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,3.3820170425748683,2.7784768491607865
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,3.5538830266438746,2.7403863776381314
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,3.7058637122839193,2.698857073089026
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,3.7058637122839193,2.6538008254185024
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,3.9822712330395684,2.545294743227404
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,4.004321373782642,2.6029277128591892
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,4.5301996982030825,2.40031344514033
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,4.535294120042771,2.478999131673357
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,4.7355988996981795,2.3044258958093975
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,5.089905111439398,2.181157317880606
Ti-6Al-4V,60.0,1000.0,60.0,25.0,90,46.0,NO HIP,aging,SURF machine,25,-1.0,1.0,6.107209969647869,2.0147724740730637
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,NHT;,SURF polish,25,-1.0,1.0,4.468347330412158,2.598276050018283
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,NHT;,SURF polish,25,-1.0,1.0,5.414973347970818,2.584659083394027
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,NHT;,SURF polish,25,-1.0,1.0,5.45484486000851,2.5893015839188025
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,NHT;,SURF polish,25,-1.0,1.0,6.068185861746161,2.572859989893312
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.468347330412158,2.581016156545554
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.968015713993641,2.5681665095732606
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.481442628502305,2.5551065457491644
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.988558956878616,2.542177858075681
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.033423755486949,2.5763989451242386
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.478566495593843,2.5670028265248153
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.86569605991607,2.5551428352400487
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.315970345456917,2.5428005383101056
316L,195.0,1083.0,90.0,20.0,90,32.5,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.861534410859038,2.5269076243034996
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.66838591669,1.9950645341561415
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.706717782336758,1.9536630637470913
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.873901597864461,1.9083241392761792
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.898176483497677,1.88320703335239
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.222716471147583,1.7993405494535817
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.396199347095736,1.8569704334824924
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.599883072073688,1.766561552637531
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.852479993636856,1.7128180002078501
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.86569605991607,1.6939027410660605
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,6.136720567156407,1.7317498835272633
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.921686475483602,1.9521625742144626
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.928907690243952,1.905903766216617
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.230448921378274,1.8809849904867535
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.344392273685111,1.8550949511586219
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.532754378992498,1.746400644491561
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.555094448578319,1.7801011914679117
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.574031267727719,1.8115750058705933
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.7363965022766426,1.8261396179359148
AlSi10Mg,250.0,500.0,150.0,50.0,90,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,6.1702617153949575,1.7097786018482253
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.127104798364807,2.100301604013854
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.778874472002739,2.0677030440400657
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,4.803457115648414,2.033182413729195
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.1003705451175625,1.9953280090774097
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.26245108973043,1.9540494467635945
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.313867220369153,1.9313052814216733
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.550228353055094,1.8829227906025987
AlSi10Mg,250.0,500.0,150.0,50.0,45,35.0,NO HIP,solution annealing + aging,SURF machine,25,0.1,1.0,5.993436230497612,1.9079485216122722
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.285557309007774,2.4686426683915115
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.580924975675619,2.2555378262246033
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.5843312243675305,2.3954836543451696
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.955687750313506,2.308414999096672
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.049218022670182,2.3954836543451696
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.075546961392531,2.1982170722441348
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.117271295655764,2.3527226374620183
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.264817823009537,2.43207092726408
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.155336037465061,2.257606586392311
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.376576957056512,2.3080732871680296
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.380211241711606,2.3530695026654533
Ti-6Al-4V,120.0,960.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.737192642704737,2.1986570869544226
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.392696953259666,2.393136300269217
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.7752462597402365,2.4304298317998767
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.176091259055681,2.3060602815275995
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.2455126678141495,2.2539434626692585
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.532754378992498,2.3938909390027985
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.670245853074124,2.497786326721968
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.714329759745233,2.430204098631749
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.825426117767823,2.46648206849591
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.012837224705172,2.466689715873475
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.756636108245848,2.1958719894593277
Ti-6Al-4V,120.0,540.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,7.017033339298781,2.2532410537726504
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.326335860928752,2.1922886125681202
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.426511261364575,2.3473495337314567
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.63748972951251,2.1919258517114364
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.653212513775344,2.249760740887979
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.952792443044092,2.391129260417902
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.285557309007774,2.1232634759028253
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.445604203273597,2.3033040774389297
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.292256071356476,2.2504687967004857
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,7.017033339298781,2.122772729138599
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,7.017033339298781,2.1922886125681202
Ti-6Al-4V,120.0,400.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,7.021189299069938,2.0912095647341293
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.037426497940624,2.4305104223625427
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.294466226161593,2.350674348233281
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.6512780139981444,2.2546447373546217
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.02938377768521,2.1279142943715934
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.107209969647869,2.1288514233467835
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.456366033129043,2.0511525224473814
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.532754378992498,1.8282731120520699
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.713490543093942,1.8323172699222616
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.541579243946581,1.9482172935599706
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.565847818673518,1.9496339237992624
Ti-6Al-4V,120.0,1260.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,7.017033339298781,1.640481436970422
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.201397124320452,2.2577265605586323
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.445604203273597,2.1331555381979905
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.985875357308394,2.0555694400609896
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.424881636631067,1.9561203863930197
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.599883072073688,1.900148560719344
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.853089529851865,1.8353734524700087
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.437750562820388,1.7482655726687408
Ti-6Al-4V,120.0,1500.0,100.0,30.0,90,30.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,7.004321373782642,1.7026889681591335
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,"HIP 930 C, 3 hour, 1000 bar;",NHT;,SURF machine,25,0.1,1.0,6.071882007306125,2.465843672937086
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,"HIP 930 C, 3 hour, 1000 bar;",NHT;,SURF machine,25,0.1,1.0,6.509202522331103,2.43306543399148
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,"HIP 930 C, 3 hour, 1000 bar;",NHT;,SURF machine,25,0.1,1.0,6.998259338423699,2.394381627679536
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.079181246047625,2.430768211711994
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.697229342759718,2.3528382899810727
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.7774268223893115,2.3518349434774417
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,4.8512583487190755,2.3037358890399062
Ti-6Al-4V,200.0,1000.0,100.0,50.0,90,38.5,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.998259338423699,2.197170247106001
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.494154594018442,2.740181037453737
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.509202522331103,2.699091589769785
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.605305046141109,2.699091589769785
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.773054693364263,2.653009795712561
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.971275848738105,2.6014624254946224
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.004321373782642,2.601636347648236
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.217483944213907,2.51181654130309
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.267171728403014,2.5439563542655885
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.357934847000454,2.543968765693562
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.357934847000454,2.511562532733378
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.409933123331294,2.476686742945645
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.488550716500444,2.54383222047354
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.656098202012832,2.5118031761341557
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,6.298853076409706,2.4778589284936956
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,6.301029995663981,2.5113618946581844
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.710963118995275,2.6278265379179295
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.7752462597402365,2.6025591430249047
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,4.951823035315912,2.544092860468788
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.05307844348342,2.544092860468788
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.064457989226918,2.5449605324682563
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.225309281725863,2.477627636283374
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.372912002970106,2.5120704013960347
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.3747483460101035,2.477555332198981
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.528916700277655,2.433177574067476
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.724275869600789,2.44004277670934
Ti-6Al-4V,175.0,710.0,120.0,30.0,90,41.0,NO HIP,stress relief,SURF as-built,25,-1.0,1.0,5.897077003209421,2.4378614997952215
